InstrumentID,Price,IsBuy,Timestamp
3,108.788,Buy,1758149553180071400
4,190.357,Buy,1758149553180071900
5,171.705,Sell,1758149553180072400
6,154.081,Sell,1758149553180073300
7,187.427,Buy,1758149553180073800
8,102.336,Buy,1758149553180074400
9,166.316,Sell,1758149553180074900
0,194.647,Sell,1758149553180075400
1,130.911,Buy,1758149553180076000
2,101.197,Buy,1758149553180076400
3,184.792,Sell,1758149553180076900
4,170.123,Sell,1758149553180077500
5,101.308,Buy,1758149553180078000
6,187.596,Buy,1758149553180078500
7,189.46,Buy,1758149553180079100
8,187.878,Sell,1758149553180079600
9,122.695,Buy,1758149553180080100
0,174.768,Sell,1758149553180080700
1,161.654,Buy,1758149553180081200
2,121.555,Buy,1758149553180081700
3,116.504,Buy,1758149553180082300
4,132.67,Buy,1758149553180082800
5,150.8,Sell,1758149553180083400
6,114.237,Buy,1758149553180083900
7,159.934,Sell,1758149553180084500
8,188.221,Buy,1758149553180085000
9,166.102,Sell,1758149553180085500
0,104.249,Buy,1758149553180086100
1,188.718,Buy,1758149553180086600
2,120.252,Buy,1758149553180087200
3,179.181,Sell,1758149553180087700
4,113.948,Buy,1758149553180088200
5,132.465,Buy,1758149553180088800
6,168.201,Sell,1758149553180089300
7,155.15,Buy,1758149553180089900
8,127.76,Buy,1758149553180090400
9,115.874,Buy,1758149553180091000
0,181.189,Sell,1758149553180091500
1,117.682,Buy,1758149553180092100
2,106.062,Buy,1758149553180092600
3,192.568,Buy,1758149553180093100
4,181.785,Sell,1758149553180093700
5,133.85,Buy,1758149553180094200
6,131.879,Buy,1758149553180094700
7,143.117,Buy,1758149553180095200
8,133.019,Buy,1758149553180095800
9,152.05,Sell,1758149553180096300
0,154.132,Buy,1758149553180096800
1,180.127,Sell,1758149553180097400
2,148.537,Sell,1758149553180097900
3,168.632,Sell,1758149553180098500
4,117.673,Buy,1758149553180099000
5,194.302,Buy,1758149553180099500
6,194.337,Sell,1758149553180100100
7,139.031,Buy,1758149553180100600
8,107.151,Buy,1758149553180101200
9,102.04,Buy,1758149553180101700
0,123.517,Buy,1758149553180102200
1,142.179,Buy,1758149553180102800
3,151.058,Sell,1758149553180103800
4,179.919,Sell,1758149553180104400
6,161.048,Sell,1758149553180105400
7,107.617,Buy,1758149553180105900
8,132.561,Buy,1758149553180106500
9,191.435,Sell,1758149553180107000
0,105.459,Buy,1758149553180110500
1,141.395,Buy,1758149553180111100
2,175.433,Sell,1758149553180111800
3,108.483,Buy,1758149553180112400
4,129.114,Buy,1758149553180113100
5,166.597,Sell,1758149553180113700
6,175.14,Sell,1758149553180114400
7,198.238,Buy,1758149553180114900
8,160.822,Buy,1758149553180115500
9,115.463,Buy,1758149553180116100
0,193.356,Sell,1758149553180119900
1,188.444,Sell,1758149553180120500
2,117.884,Buy,1758149553180121000
3,109.09,Buy,1758149553180121600
4,121.389,Buy,1758149553180122200
5,113.204,Buy,1758149553180122800
6,174.44,Sell,1758149553180123300
7,118.219,Buy,1758149553180123900
8,178.532,Buy,1758149553180124500
9,195.923,Buy,1758149553180125000
0,158.035,Sell,1758149553180125600
1,181.467,Sell,1758149553180126200
2,149.777,Sell,1758149553180126800
3,182.45,Buy,1758149553180127300
4,166.584,Sell,1758149553180127800
5,163.757,Sell,1758149553180128400
6,192.593,Sell,1758149553180128900
7,164.734,Sell,1758149553180129600
8,133.985,Buy,1758149553180130100
9,103.869,Buy,1758149553180130800
0,174.2,Sell,1758149553180131300
1,132.257,Buy,1758149553180131900
2,189.261,Buy,1758149553180132400
3,149.264,Buy,1758149553180133000
4,153.992,Sell,1758149553180133600
6,106.05,Buy,1758149553180134700
7,146.134,Buy,1758149553180135300
8,174.393,Sell,1758149553180135900
9,161.896,Sell,1758149553180136400
0,145.145,Buy,1758149553180137000
1,117.787,Buy,1758149553180137500
2,159.612,Sell,1758149553180138100
3,180.432,Sell,1758149553180138700
4,122.108,Buy,1758149553180139200
5,113.526,Buy,1758149553180139800
6,196.526,Buy,1758149553180140300
7,143.247,Buy,1758149553180140900
9,149.733,Sell,1758149553180141900
0,166.938,Sell,1758149553180142500
1,183.069,Sell,1758149553180143000
2,120.594,Buy,1758149553180143600
3,190.397,Buy,1758149553180144100
4,147.742,Sell,1758149553180144600
5,122.722,Buy,1758149553180145200
6,138.037,Buy,1758149553180145800
7,156.21,Sell,1758149553180146300
8,129.502,Buy,1758149553180146900
9,116.573,Buy,1758149553180147500
0,180.169,Buy,1758149553180148000
1,174.29,Sell,1758149553180148600
2,134.437,Buy,1758149553180149100
3,109.307,Buy,1758149553180149700
4,125.264,Buy,1758149553180150400
5,134.275,Buy,1758149553180151000
7,117.007,Buy,1758149553180152000
8,113.136,Buy,1758149553180152600
9,193.911,Sell,1758149553180153300
0,128.283,Buy,1758149553180153900
1,123.532,Buy,1758149553180154400
2,183.363,Buy,1758149553180155000
3,170.677,Sell,1758149553180155500
4,101.119,Buy,1758149553180156100
5,103.734,Buy,1758149553180156600
6,141.819,Buy,1758149553180157200
7,101.998,Buy,1758149553180157700
8,127.133,Buy,1758149553180158200
9,180.105,Sell,1758149553180158800
1,157.505,Sell,1758149553180159900
2,124.29,Buy,1758149553180160500
3,159.1,Sell,1758149553180161000
4,105.884,Buy,1758149553180161600
5,147.41,Sell,1758149553180162200
6,183.464,Sell,1758149553180162700
7,144.009,Sell,1758149553180163300
8,111.909,Buy,1758149553180163800
9,126.133,Buy,1758149553180164400
0,127.865,Buy,1758149553180164900
1,114.064,Buy,1758149553180165500
3,194.805,Sell,1758149553180166600
4,112.931,Buy,1758149553180167100
5,155.672,Buy,1758149553180167700
6,170.633,Sell,1758149553180168300
7,124.89,Buy,1758149553180168800
0,192.784,Sell,1758149553180171600
2,174.766,Buy,1758149553180172800
3,184.303,Sell,1758149553180173400
4,117.195,Buy,1758149553180174000
5,157.552,Buy,1758149553180174500
6,138.526,Buy,1758149553180175100
7,108.106,Buy,1758149553180175700
8,168.947,Buy,1758149553180176200
9,193.131,Buy,1758149553180176800
0,117.894,Buy,1758149553180177300
1,106.567,Buy,1758149553180178600
2,175.53,Buy,1758149553180179200
3,174.54,Sell,1758149553180179800
4,105.308,Buy,1758149553180180400
5,134.061,Buy,1758149553180181000
6,194.265,Sell,1758149553180181600
7,199.356,Buy,1758149553180182200
8,145.511,Sell,1758149553180182700
9,119.108,Buy,1758149553180183300
0,127.61,Buy,1758149553180183900
1,112.128,Buy,1758149553180184400
2,100.055,Buy,1758149553180185000
3,196.789,Buy,1758149553180185600
4,161.885,Sell,1758149553180186100
6,171.396,Sell,1758149553180187200
7,157.46,Sell,1758149553180187800
8,176.248,Sell,1758149553180188500
9,158.342,Sell,1758149553180189000
0,178.589,Buy,1758149553180189600
1,167.573,Buy,1758149553180190100
2,155.11,Sell,1758149553180190600
3,192.07,Sell,1758149553180191200
4,177.034,Buy,1758149553180191800
5,145.558,Buy,1758149553180192300
6,107.338,Buy,1758149553180192900
7,110.18,Buy,1758149553180193400
8,177.288,Buy,1758149553180194000
9,195.582,Buy,1758149553180194700
0,172.216,Sell,1758149553180195300
1,100.45,Buy,1758149553180195800
2,105.545,Buy,1758149553180196400
3,152.64,Buy,1758149553180196900
4,170.963,Sell,1758149553180197500
5,110.442,Buy,1758149553180198000
6,100.282,Buy,1758149553180198600
7,188.267,Sell,1758149553180199100
8,198.318,Buy,1758149553180199700
9,100.476,Buy,1758149553180200200
0,199.661,Buy,1758149553180200800
2,126.159,Buy,1758149553180201900
3,142.254,Buy,1758149553180202500
4,190.524,Sell,1758149553180203100
5,117.172,Buy,1758149553180203600
6,165.286,Sell,1758149553180204200
7,168.143,Sell,1758149553180204700
8,103.171,Buy,1758149553180205300
9,137.851,Buy,1758149553180205900
0,195.081,Buy,1758149553180206400
1,120.51,Buy,1758149553180207000
2,106.544,Buy,1758149553180207500
3,131.198,Buy,1758149553180208100
4,176.163,Sell,1758149553180208700
5,119.123,Buy,1758149553180209300
6,131.483,Buy,1758149553180209800
7,103.358,Buy,1758149553180210300
8,120.336,Buy,1758149553180210900
9,165.859,Buy,1758149553180211400
0,124.634,Buy,1758149553180212000
2,113.122,Buy,1758149553180213100
3,134.762,Buy,1758149553180213700
4,165.565,Sell,1758149553180214200
5,117.807,Buy,1758149553180214700
6,170.624,Sell,1758149553180215300
7,188.102,Sell,1758149553180215800
8,127.806,Buy,1758149553180216400
9,134.666,Buy,1758149553180216900
0,182.324,Sell,1758149553180217500
2,195.866,Buy,1758149553180218600
3,159.492,Buy,1758149553180219100
4,100.96,Buy,1758149553180219700
5,153.031,Sell,1758149553180220200
6,190.384,Buy,1758149553180220800
8,189.684,Buy,1758149553180221900
9,117.594,Buy,1758149553180222500
0,151.698,Buy,1758149553180223000
1,148.799,Sell,1758149553180223600
2,185.489,Sell,1758149553180224300
3,179.11,Buy,1758149553180224800
4,185.3,Sell,1758149553180225400
5,128.016,Buy,1758149553180226000
7,115.863,Buy,1758149553180227000
8,194.443,Buy,1758149553180227600
9,116.012,Buy,1758149553180228100
0,107.538,Buy,1758149553180228700
1,188.089,Buy,1758149553180229200
2,159.634,Sell,1758149553180229800
3,100.67,Buy,1758149553180230300
5,106.891,Buy,1758149553180231400
6,103.521,Buy,1758149553180231900
7,161.925,Sell,1758149553180232500
8,198.808,Buy,1758149553180233000
9,184.573,Sell,1758149553180233700
0,151.845,Buy,1758149553180234300
1,121.562,Buy,1758149553180234800
2,135.503,Buy,1758149553180235400
3,176.686,Sell,1758149553180236000
4,195.019,Buy,1758149553180236500
5,155.411,Sell,1758149553180237100
6,133.674,Buy,1758149553180237600
7,162.061,Buy,1758149553180238100
8,152.746,Buy,1758149553180238700
0,171.066,Buy,1758149553180239800
2,160.303,Sell,1758149553180240800
3,170.636,Sell,1758149553180241400
4,133.592,Buy,1758149553180241900
5,108.585,Buy,1758149553180242500
6,132.785,Buy,1758149553180243100
7,171.151,Buy,1758149553180243600
8,156.054,Buy,1758149553180244200
9,197.518,Buy,1758149553180244700
0,192.855,Buy,1758149553180245300
1,130.897,Buy,1758149553180245800
2,169.762,Buy,1758149553180246400
3,195.78,Buy,1758149553180246900
4,144.087,Buy,1758149553180247500
5,107.44,Buy,1758149553180248100
6,114.419,Buy,1758149553180248600
7,104.3,Buy,1758149553180249100
8,138.268,Buy,1758149553180249700
9,169.583,Sell,1758149553180250300
0,194.052,Buy,1758149553180250800
1,141.435,Sell,1758149553180251400
2,120.035,Buy,1758149553180252000
3,147.919,Buy,1758149553180252600
4,143.662,Buy,1758149553180253100
5,120.736,Buy,1758149553180253600
6,139.051,Buy,1758149553180254200
7,176.407,Sell,1758149553180254700
8,169.092,Sell,1758149553180255300
9,180.513,Sell,1758149553180255800
0,135.46,Buy,1758149553180256400
1,148.095,Buy,1758149553180257000
2,154.023,Sell,1758149553180257600
3,149.586,Buy,1758149553180258100
4,180.681,Sell,1758149553180258700
5,159.935,Buy,1758149553180259200
6,105.105,Buy,1758149553180260000
8,136.43,Buy,1758149553180261000
0,132.283,Buy,1758149553180262100
1,114.072,Buy,1758149553180262700
2,179.427,Buy,1758149553180263200
3,156.272,Buy,1758149553180263800
4,129.476,Buy,1758149553180264300
5,155.785,Sell,1758149553180264900
6,199.317,Buy,1758149553180265400
7,142.32,Buy,1758149553180266000
0,114.995,Buy,1758149553180267600
1,160.241,Sell,1758149553180268100
2,196.93,Buy,1758149553180268700
3,191.329,Buy,1758149553180269300
4,192.648,Sell,1758149553180269800
5,118.872,Buy,1758149553180270400
6,180.643,Sell,1758149553180270900
7,111.191,Buy,1758149553180271500
8,134.034,Buy,1758149553180272000
9,116.396,Buy,1758149553180272800
0,131.185,Buy,1758149553180273300
1,128.643,Buy,1758149553180273900
2,186.032,Sell,1758149553180274400
3,122.257,Buy,1758149553180275000
4,171.068,Sell,1758149553180275600
5,184.342,Sell,1758149553180276100
6,164.015,Sell,1758149553180276700
7,179,Sell,1758149553180277200
8,130.377,Buy,1758149553180277800
9,135.017,Buy,1758149553180278300
0,163.288,Buy,1758149553180278900
1,148.058,Sell,1758149553180279400
2,188.832,Sell,1758149553180280000
3,196.285,Buy,1758149553180280500
4,157.317,Buy,1758149553180281000
5,142.331,Sell,1758149553180281600
6,104.542,Buy,1758149553180282100
7,178.505,Sell,1758149553180282700
8,184.37,Sell,1758149553180283200
9,170.738,Buy,1758149553180283800
0,190.123,Buy,1758149553180284300
1,152.066,Buy,1758149553180284800
2,198.626,Buy,1758149553180285400
3,190.062,Sell,1758149553180285900
4,121.586,Buy,1758149553180286500
5,198.737,Buy,1758149553180287000
6,183.367,Sell,1758149553180287600
7,107.75,Buy,1758149553180288100
8,170.204,Sell,1758149553180288700
9,121.22,Buy,1758149553180289300
0,177.62,Sell,1758149553180289900
2,144.703,Buy,1758149553180291000
3,190.339,Sell,1758149553180291600
4,190.996,Sell,1758149553180292100
5,105.412,Buy,1758149553180292700
6,139.063,Buy,1758149553180293200
7,114.2,Buy,1758149553180293800
8,157.661,Sell,1758149553180294400
9,139.628,Buy,1758149553180295000
0,183.395,Sell,1758149553180295700
1,171.2,Sell,1758149553180296200
2,129.917,Buy,1758149553180300000
3,127.04,Buy,1758149553180300600
5,163.998,Sell,1758149553180301700
7,146.429,Buy,1758149553180302700
8,171.001,Sell,1758149553180303200
9,183.929,Buy,1758149553180303800
0,107.454,Buy,1758149553180304400
1,153.685,Sell,1758149553180305000
2,176.034,Sell,1758149553180305500
4,123.916,Buy,1758149553180306600
5,119.427,Buy,1758149553180307200
6,141.105,Buy,1758149553180307700
7,139.89,Buy,1758149553180308300
8,119.531,Buy,1758149553180308800
9,168.283,Sell,1758149553180309400
0,137.711,Buy,1758149553180309900
2,107.371,Buy,1758149553180310900
3,117.021,Buy,1758149553180311400
4,180.231,Sell,1758149553180312000
5,101.244,Buy,1758149553180312500
6,188.25,Sell,1758149553180313100
7,144.568,Sell,1758149553180313600
8,165.986,Sell,1758149553180314300
0,181.006,Buy,1758149553180315400
1,121.635,Buy,1758149553180316100
2,160.381,Buy,1758149553180316600
3,192.497,Sell,1758149553180317200
4,165.332,Sell,1758149553180317700
5,198.641,Buy,1758149553180318300
6,121.182,Buy,1758149553180318800
7,170.712,Buy,1758149553180319300
8,175.954,Buy,1758149553180319900
9,106.165,Buy,1758149553180320400
0,163.561,Sell,1758149553180321000
1,191.027,Sell,1758149553180321600
2,197.779,Buy,1758149553180322100
3,102.279,Buy,1758149553180322700
4,139.946,Buy,1758149553180323200
5,138.645,Buy,1758149553180323800
6,136.527,Buy,1758149553180324300
7,148.117,Sell,1758149553180324900
8,188.579,Buy,1758149553180325400
9,162.356,Sell,1758149553180326000
0,198.481,Buy,1758149553180326600
1,161.856,Sell,1758149553180327200
2,131.042,Buy,1758149553180327700
3,198.232,Buy,1758149553180328300
4,115.205,Buy,1758149553180328900
5,158.729,Sell,1758149553180329400
6,123.184,Buy,1758149553180330000
7,197.034,Buy,1758149553180330500
8,154.788,Buy,1758149553180331100
9,184.492,Buy,1758149553180331600
0,144.585,Buy,1758149553180332200
1,166.594,Sell,1758149553180332700
2,195.887,Buy,1758149553180333200
3,159.62,Buy,1758149553180333800
4,136.788,Buy,1758149553180334500
5,172.727,Buy,1758149553180335100
6,127.251,Buy,1758149553180335700
7,166.704,Sell,1758149553180336200
8,179.384,Sell,1758149553180336800
9,183.648,Sell,1758149553180337400
0,196.111,Buy,1758149553180337900
1,152.592,Buy,1758149553180338500
2,125.005,Buy,1758149553180339100
3,128.425,Buy,1758149553180339600
4,142.287,Buy,1758149553180340200
5,104.667,Buy,1758149553180340700
6,162.112,Buy,1758149553180341300
7,181.367,Sell,1758149553180341800
8,170.287,Sell,1758149553180342400
9,137.858,Buy,1758149553180343900
0,176.231,Sell,1758149553180344600
1,160.579,Sell,1758149553180345300
2,170.449,Sell,1758149553180346000
3,126.86,Buy,1758149553180346700
4,182.646,Buy,1758149553180347400
5,147.964,Sell,1758149553180348200
7,125.293,Buy,1758149553180349400
8,156.116,Buy,1758149553180350100
9,118.87,Buy,1758149553180350700
0,181.912,Sell,1758149553180351300
1,187.318,Buy,1758149553180351900
2,169.091,Sell,1758149553180352600
3,135.15,Buy,1758149553180353300
4,125.691,Buy,1758149553180354100
5,113.995,Buy,1758149553180354800
6,157.991,Sell,1758149553180355500
7,121.751,Buy,1758149553180356100
9,170.38,Sell,1758149553180357200
0,106.004,Buy,1758149553180357800
1,137.271,Buy,1758149553180358400
2,171.429,Sell,1758149553180359100
3,105.756,Buy,1758149553180359800
4,110.999,Buy,1758149553180360400
5,199.364,Buy,1758149553180361100
6,148.09,Sell,1758149553180361800
7,176.375,Sell,1758149553180362400
8,109.819,Buy,1758149553180363000
9,124.653,Buy,1758149553180363600
0,109.076,Buy,1758149553180364300
2,147.166,Buy,1758149553180365500
3,185.168,Sell,1758149553180366100
4,158.908,Sell,1758149553180366800
5,108.447,Buy,1758149553180367500
6,186.446,Sell,1758149553180368100
7,130.269,Buy,1758149553180368800
8,171.612,Sell,1758149553180369400
9,121.131,Buy,1758149553180370100
0,182.708,Buy,1758149553180370800
1,104.655,Buy,1758149553180371300
2,117.19,Buy,1758149553180372000
3,172.762,Sell,1758149553180372700
4,149.73,Sell,1758149553180373300
5,154.528,Sell,1758149553180374000
6,194.689,Buy,1758149553180374500
7,164.538,Sell,1758149553180375200
8,121.776,Buy,1758149553180376000
9,137.216,Buy,1758149553180376700
0,188.119,Buy,1758149553180377300
1,197.094,Buy,1758149553180378000
2,129.512,Buy,1758149553180378700
3,195.546,Buy,1758149553180379300
5,160.636,Buy,1758149553180380500
6,188.147,Sell,1758149553180381200
7,139.392,Buy,1758149553180381900
9,113.654,Buy,1758149553180383000
0,145.87,Buy,1758149553180383700
1,165.882,Sell,1758149553180384400
2,183.864,Buy,1758149553180385000
3,186.381,Sell,1758149553180385700
4,154.96,Sell,1758149553180386400
5,164.281,Buy,1758149553180387000
6,118.158,Buy,1758149553180387700
7,128.631,Buy,1758149553180388400
8,133.155,Buy,1758149553180389100
0,108.017,Buy,1758149553180390300
2,136.004,Buy,1758149553180391500
3,143.766,Buy,1758149553180392200
4,101.836,Buy,1758149553180392900
5,199.691,Buy,1758149553180393600
6,109.667,Buy,1758149553180394200
7,152.06,Sell,1758149553180394900
8,110.664,Buy,1758149553180395600
9,147.425,Buy,1758149553180396200
0,114.355,Buy,1758149553180396900
1,100.703,Buy,1758149553180397600
2,197.692,Buy,1758149553180398200
4,179.254,Sell,1758149553180399500
5,158.442,Sell,1758149553180400300
6,114.126,Buy,1758149553180401000
7,124.347,Buy,1758149553180401700
8,161.845,Sell,1758149553180402300
9,173.092,Buy,1758149553180403000
0,186.847,Buy,1758149553180403600
1,176.678,Sell,1758149553180404300
2,125.34,Buy,1758149553180405000
3,126.178,Buy,1758149553180405700
4,135.488,Buy,1758149553180406400
5,143.532,Buy,1758149553180407000
6,155.307,Buy,1758149553180407700
7,179.438,Sell,1758149553180408300
8,154.921,Sell,1758149553180409000
9,149.624,Sell,1758149553180409600
0,127.678,Buy,1758149553180410300
1,171.813,Sell,1758149553180411000
2,190.788,Sell,1758149553180411600
4,151.465,Sell,1758149553180412900
5,122.149,Buy,1758149553180413500
6,119.467,Buy,1758149553180414100
7,198.609,Buy,1758149553180414700
8,136.859,Buy,1758149553180415300
0,153.126,Sell,1758149553180416500
1,105.146,Buy,1758149553180417200
2,130.102,Buy,1758149553180418000
3,171.427,Buy,1758149553180418700
4,165.781,Buy,1758149553180419400
5,153.296,Buy,1758149553180420100
6,181.935,Sell,1758149553180420800
7,128.53,Buy,1758149553180421400
8,136.465,Buy,1758149553180422100
9,109.258,Buy,1758149553180422800
0,164.017,Buy,1758149553180423400
1,130.537,Buy,1758149553180424100
2,169.332,Sell,1758149553180424800
3,187.057,Buy,1758149553180425400
4,178.912,Buy,1758149553180426100
5,154.095,Buy,1758149553180426700
6,140.663,Buy,1758149553180427400
7,157.213,Sell,1758149553180428000
9,143.632,Sell,1758149553180429200
0,162.695,Sell,1758149553180429800
1,191.76,Buy,1758149553180430500
2,116.297,Buy,1758149553180431100
3,159.436,Buy,1758149553180431700
4,126.454,Buy,1758149553180432300
5,102.563,Buy,1758149553180433000
6,111.478,Buy,1758149553180433700
8,100.125,Buy,1758149553180434900
9,181.679,Buy,1758149553180435600
0,173.044,Sell,1758149553180436200
1,139.013,Buy,1758149553180436900
2,171.189,Sell,1758149553180437600
3,187.389,Sell,1758149553180438200
4,103.053,Buy,1758149553180438900
5,195.191,Buy,1758149553180439500
6,107.663,Buy,1758149553180440200
7,169.75,Sell,1758149553180440800
8,102.818,Buy,1758149553180441500
0,121.772,Buy,1758149553180442700
1,181.424,Sell,1758149553180443400
2,185.999,Buy,1758149553180444000
3,122.608,Buy,1758149553180444700
4,197.005,Buy,1758149553180445500
5,193.25,Sell,1758149553180446200
6,156.363,Sell,1758149553180446800
7,145.656,Buy,1758149553180447500
8,153.868,Buy,1758149553180448200
9,115.402,Buy,1758149553180448900
1,172.584,Sell,1758149553180450000
2,184.026,Sell,1758149553180450600
3,173.978,Sell,1758149553180451200
4,129.015,Buy,1758149553180451900
5,185.691,Sell,1758149553180452500
6,167.137,Buy,1758149553180453200
7,109.783,Buy,1758149553180453900
8,148.578,Sell,1758149553180454500
9,167.169,Sell,1758149553180455200
0,171.369,Buy,1758149553180455900
1,113.693,Buy,1758149553180456600
2,149.478,Buy,1758149553180457200
3,109.948,Buy,1758149553180457900
4,189.785,Sell,1758149553180458500
5,124.539,Buy,1758149553180459200
6,100.476,Buy,1758149553180460000
7,155.78,Sell,1758149553180460700
8,188.208,Sell,1758149553180461300
9,117.518,Buy,1758149553180462000
0,100.938,Buy,1758149553180462600
2,185.6,Sell,1758149553180463900
3,162.21,Sell,1758149553180464500
4,179.033,Sell,1758149553180465200
5,139.312,Buy,1758149553180465900
6,143.499,Sell,1758149553180466500
7,117.471,Buy,1758149553180467200
8,190.43,Buy,1758149553180467800
9,149.634,Sell,1758149553180468500
0,162.512,Sell,1758149553180469100
1,198.657,Buy,1758149553180469800
2,158.258,Buy,1758149553180470500
4,179.98,Sell,1758149553180471600
5,101.458,Buy,1758149553180472300
6,107.21,Buy,1758149553180473000
7,177.797,Sell,1758149553180473600
8,103.343,Buy,1758149553180474300
9,147.205,Sell,1758149553180474900
0,164.884,Buy,1758149553180475600
1,170.507,Sell,1758149553180476300
2,122.092,Buy,1758149553180476900
3,189.012,Sell,1758149553180477600
4,142.947,Buy,1758149553180478200
5,127.541,Buy,1758149553180478900
6,158.501,Sell,1758149553180479600
7,162.507,Sell,1758149553180480300
8,160.073,Sell,1758149553180480900
9,183.391,Sell,1758149553180481600
0,182.081,Buy,1758149553180482300
1,103.184,Buy,1758149553180482900
2,149.233,Buy,1758149553180483600
3,189.674,Buy,1758149553180484300
4,109.628,Buy,1758149553180484900
5,109.598,Buy,1758149553180485600
6,143.242,Sell,1758149553180486300
7,184.283,Sell,1758149553180486900
8,157.721,Sell,1758149553180487600
9,120.146,Buy,1758149553180488300
0,136.225,Buy,1758149553180488900
1,108.899,Buy,1758149553180489800
2,185.933,Buy,1758149553180490400
3,185.523,Sell,1758149553180491100
4,167.372,Sell,1758149553180491700
5,161.728,Sell,1758149553180492400
6,182.813,Sell,1758149553180493100
7,120.72,Buy,1758149553180493700
8,162.815,Sell,1758149553180494400
9,132.847,Buy,1758149553180495100
0,184.881,Sell,1758149553180495700
1,145.424,Buy,1758149553180496400
2,117.508,Buy,1758149553180497000
3,157.832,Buy,1758149553180497700
4,132.356,Buy,1758149553180501600
5,168.118,Buy,1758149553180502300
6,163.717,Sell,1758149553180502900
7,102.17,Buy,1758149553180503600
8,132.334,Buy,1758149553180504200
9,129.412,Buy,1758149553180504900
1,136.106,Buy,1758149553180506300
2,152.192,Buy,1758149553180507000
3,194.563,Sell,1758149553180507700
4,146.597,Buy,1758149553180508300
5,168.074,Sell,1758149553180509000
6,178.472,Sell,1758149553180509700
7,103.491,Buy,1758149553180510300
9,123.254,Buy,1758149553180511500
0,163.11,Sell,1758149553180512100
1,175.424,Sell,1758149553180512700
2,133.412,Buy,1758149553180513400
3,141.552,Buy,1758149553180514000
4,184.769,Buy,1758149553180514600
5,116.92,Buy,1758149553180515200
6,165.834,Sell,1758149553180515900
7,156.732,Buy,1758149553180516600
8,192.478,Buy,1758149553180517200
9,123.635,Buy,1758149553180517900
0,152.806,Buy,1758149553180518700
1,191.215,Buy,1758149553180519300
2,178.721,Sell,1758149553180520000
3,100.937,Buy,1758149553180520700
5,122.574,Buy,1758149553180521900
6,193.777,Sell,1758149553180522500
7,114.956,Buy,1758149553180523200
8,170.987,Sell,1758149553180523900
9,109.374,Buy,1758149553180524600
0,178.074,Sell,1758149553180525200
1,189.78,Sell,1758149553180525900
2,128.026,Buy,1758149553180526600
4,196.766,Buy,1758149553180527800
5,196.413,Buy,1758149553180528400
6,152.967,Buy,1758149553180529100
7,188.788,Sell,1758149553180529800
8,133.802,Buy,1758149553180530500
9,172.744,Sell,1758149553180531100
0,180.728,Buy,1758149553180531800
1,146.09,Buy,1758149553180532500
2,186.861,Sell,1758149553180533200
3,196.348,Buy,1758149553180533900
4,181.684,Sell,1758149553180534600
6,131.273,Buy,1758149553180535800
7,124.61,Buy,1758149553180536500
8,141.133,Buy,1758149553180537200
9,133.983,Buy,1758149553180537900
0,126.191,Buy,1758149553180538700
1,118.229,Buy,1758149553180539400
3,142.914,Buy,1758149553180540500
5,159.52,Sell,1758149553180541700
6,176.669,Sell,1758149553180542400
7,147.503,Sell,1758149553180543000
8,161.318,Buy,1758149553180543700
9,128.219,Buy,1758149553180544300
0,120.184,Buy,1758149553180544900
1,190.247,Sell,1758149553180545600
3,125.656,Buy,1758149553180546700
4,110.499,Buy,1758149553180547500
5,129.45,Buy,1758149553180548200
6,116.229,Buy,1758149553180548900
7,116.423,Buy,1758149553180549600
8,122.082,Buy,1758149553180550200
9,135.476,Sell,1758149553180550900
0,110.384,Buy,1758149553180551500
1,108.199,Buy,1758149553180552200
2,179.148,Buy,1758149553180552900
3,152.552,Buy,1758149553180553600
4,170.861,Sell,1758149553180554200
5,116.232,Buy,1758149553180554900
6,113.517,Buy,1758149553180555500
7,139.702,Sell,1758149553180556200
8,168.658,Sell,1758149553180556900
9,187.265,Buy,1758149553180557600
0,116.99,Buy,1758149553180558200
1,130.438,Buy,1758149553180558900
2,105.73,Buy,1758149553180559500
3,149.362,Buy,1758149553180560200
4,169.159,Sell,1758149553180560900
5,188.415,Sell,1758149553180561600
6,189.658,Sell,1758149553180562200
7,199.358,Buy,1758149553180562900
8,157.887,Sell,1758149553180563600
9,122.573,Buy,1758149553180564300
0,171.124,Buy,1758149553180565000
1,142.173,Buy,1758149553180565700
2,183.599,Sell,1758149553180566300
3,116.869,Buy,1758149553180567000
5,192.388,Buy,1758149553180568200
6,117.795,Buy,1758149553180568800
7,196.814,Buy,1758149553180569400
8,151.55,Buy,1758149553180570000
9,177.158,Sell,1758149553180570600
0,110.165,Buy,1758149553180571300
1,140,Buy,1758149553180571900
2,119.501,Buy,1758149553180572600
3,198.298,Buy,1758149553180573200
4,192.821,Sell,1758149553180573900
5,103.815,Buy,1758149553180574500
6,190.593,Sell,1758149553180575200
7,180.364,Sell,1758149553180575800
8,107.821,Buy,1758149553180576500
9,122.049,Buy,1758149553180577200
0,198.985,Buy,1758149553180577800
1,136.129,Buy,1758149553180578500
2,111.027,Buy,1758149553180579200
3,101.331,Buy,1758149553180579800
4,127.224,Buy,1758149553180580500
5,175.2,Sell,1758149553180581200
6,173.399,Sell,1758149553180581900
7,104.344,Buy,1758149553180582600
8,112.671,Buy,1758149553180583500
9,181.841,Sell,1758149553180584100
0,105.88,Buy,1758149553180584800
1,120.707,Buy,1758149553180585500
2,170.782,Sell,1758149553180586100
